id;name;city_id
71225;Школа военного гарнизона;2890
170591;Школа искусств;2890
10984;Школа № 1;2023
120219;Гимназия № 1;2023
95005;Детско-юношеская спортивная школа № 1;2023
36001;Школа № 2;2023
59551;Гимназия № 2;2023
321874;Детско-юношеская спортивная школа № 2;2023
28880;Школа № 3;2023
280422;Детско-юношеская спортивная школа № 3;2023
75925;Школа № 4;2023
34184;Школа № 5;2023
360719;Школа № 6;2023
504439;Школа № 7 им. Героя России И. В. Ткаченко;2023
149923;Профессиональное училище № 7;2023
63717;Школа № 8;2023
371530;Лицей № 8;2023
11905;Школа № 9;2023
24359;Школа № 10;2023
51769;Школа № 30;2023
31479;Школа № 38;2023
1751882;Амурский технический колледж;2023
434485;Колледж строительства и предпринимательства (Филиал СГМКСиП);2023
95004;Музыкальная школа;2023
126763;Муниципальный центр образования;2023
180430;Техникум железнодорожного транспорта (ТТЖТ);2023
444562;Художественная школа;2023
63582;Школа № 7;18759
164812;Дом детского творчества;18759
532058;Школа искусств;18759
29606;Школа № 1;6864
73747;Школа № 2;6864
39279;Школа № 3;6864
206377;Профессиональное училище № 3;6864
327899;Школа № 4;6864
127882;Школа № 5;6864
511319;Школа-интернат № 11;6864
59015;Школа № 176;6864
78982;Школа №177;6864
1849163;Амурский технический колледж;6864
1743247;Школа искусств;6864
70687;Школа № 1;22
99258;Центр образования молодёжи и подростков № 1;22
407855;Санаторная школа-интернат № 1;22
325013;Вечерняя школа № 1;22
470875;Музыкальная школа № 1 Баренцева региона;22
122282;Детско-юношеская спортивная школа № 1;22
78353;Художественная школа № 1;22
107149;Школа искусств № 1;22
70797;Школа № 2;22
1686332;Учебно-консультационный пункт № 2 при ИУ 7;22
493082;Санаторная школа-интернат № 2;22
36024;Вечерняя школа № 2;22
99288;Детско-юношеская спортивная школа № 2;22
55257;Художественная школа № 2;22
280449;Школа искусств № 2 им. А. П. Загвоздиной;22
61321;Гимназия № 3;22
439666;Школа-интернат № 3;22
352974;Детско-юношеская спортивная школа № 3 «Водник»;22
